car,price,body,mileage,engV,engType,registration,year,model,drive
Audi,6700,sedan,470,2,Diesel,yes,1997,A6,front
Renault,6700,van,102,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6700,van,160,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6700,van,118,1.5,Diesel,yes,2012,Kangoo груз.,front
Mazda,6700,hatch,170,1.6,Petrol,yes,2004,3,front
Citroen,6700,van,161,1.4,Diesel,yes,2009,Nemo пасс.,front
Peugeot,6700,van,134,1.6,Diesel,yes,2013,Partner груз.,front
Renault,6700,van,1,NA,Diesel,yes,2012,Kangoo груз.,front
Mitsubishi,6700,sedan,161,1.6,Gas,yes,2006,Lancer,front
Renault,6750,van,140,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6750,other,110,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6750,vagon,214,1.5,Diesel,yes,2004,Megane,front
Ford,6750,van,150,1.8,Diesel,yes,2012,Transit Connect груз.,front
Ford,6750,van,147,1.6,Diesel,yes,2005,C-Max,front
Nissan,6750,hatch,150,1.4,Petrol,yes,2008,Note,front
Renault,6750,van,155,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6750,vagon,1,1.5,Diesel,yes,2004,Scenic,front
Skoda,6777,vagon,123,1.4,Petrol,yes,2007,Fabia,front
Peugeot,6799,other,126,1.6,Diesel,yes,2009,Partner пасс.,front
Volkswagen,6799,hatch,1,1.4,Gas,yes,1998,Golf IV,front
Mazda,6799,van,190,2,Diesel,yes,2003,MPV,front
Renault,6799,van,140,1.5,Diesel,yes,2012,Kangoo груз.,front
Chevrolet,6800,sedan,106,1.6,Petrol,yes,2007,Lacetti,front
Audi,6800,sedan,225,2.4,Gas,yes,1998,A6,front
Renault,6800,van,131,1.5,Diesel,yes,2013,Kangoo груз.,front
Mazda,6800,hatch,208,2,Petrol,yes,2003,6,front
Opel,6800,vagon,170,1.3,Diesel,yes,2006,Astra H,front
Peugeot,6800,hatch,146,1.6,Petrol,yes,2007,207,front
Renault,6800,van,168,1.5,Diesel,yes,2012,Kangoo груз.,front
Mercedes-Benz,6800,van,242,2.2,Diesel,yes,1999,Vito пасс.,front
Hyundai,6800,sedan,140,1.5,Diesel,yes,2008,Accent,front
Volkswagen,6800,vagon,160,2.8,Petrol,yes,2001,Sharan,front
Hyundai,6800,sedan,107,1.4,Gas,yes,2007,Accent,front
Mitsubishi,6800,sedan,170,1.6,Petrol,yes,2004,Lancer,front
Renault,6800,sedan,152,1.6,Petrol,yes,2007,Megane,front
Renault,6800,van,119,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,6800,sedan,219,1.6,Gas,yes,2007,Megane,front
Volkswagen,6800,van,170,2,Gas,no,2011,Caddy пасс.,front
Fiat,6800,van,90,1.3,Diesel,yes,2011,Doblo груз.,front
Chrysler,6800,hatch,195,2,Petrol,yes,2003,PT Cruiser,front
Skoda,6800,hatch,153,1.4,Gas,yes,2008,Fabia,front
Renault,6800,van,185,1.6,Other,yes,2006,Kangoo пасс.,front
Ford,6800,hatch,86,1.25,Gas,yes,2009,Fiesta,front
Renault,6800,sedan,87,1.4,Petrol,yes,2013,Symbol,front
Opel,6800,sedan,250,3.2,Gas,yes,2004,Vectra C,front
Volkswagen,6800,van,325,2.5,Diesel,yes,2001,T4 (Transporter) пасс.,front
Nissan,6800,other,93,1.6,Petrol,yes,2006,Note,front
Volkswagen,6800,sedan,178,NA,Gas,yes,2004,Passat B5,front
Chery,6800,crossover,72,NA,Petrol,yes,2011,Tiggo,front
Hyundai,6800,hatch,86,1.4,Gas,yes,2007,Getz,front
Mazda,6800,hatch,205,1.6,Petrol,yes,2004,3,front
Peugeot,6800,vagon,185,1.8,Petrol,yes,2005,407,front
Peugeot,6800,vagon,170,1.6,Petrol,yes,2003,307,front
Skoda,6800,vagon,144,1.8,Petrol,yes,2005,Octavia Tour,front
Dacia,6800,vagon,150,1.6,Petrol,yes,2007,Logan,front
Mercedes-Benz,6800,van,250,1.7,Diesel,yes,2003,Vaneo,front
Citroen,6800,hatch,88,1.6,Petrol,yes,2009,C4,front
Kia,6800,sedan,115,1.4,Gas,yes,2008,Rio,front
Chevrolet,6800,vagon,99,1.8,Gas,yes,2007,Lacetti,front
Dacia,6800,sedan,56,1.4,Petrol,yes,2011,Logan,front
Chevrolet,6850,vagon,116,1.8,Gas,yes,2006,Lacetti,front
Opel,6850,van,117,1.3,Diesel,yes,2012,Combo груз.,front
ZAZ,6880,hatch,25,1.5,Petrol,yes,2014,Vida,front
Ford,6899,van,189,2,Diesel,yes,2006,Transit пасс.,front
Hyundai,6900,crossover,105,1.6,Petrol,yes,2009,Accent,front
Renault,6900,van,140,1.5,Diesel,yes,2012,Kangoo груз.,front
Peugeot,6900,hatch,132,1.4,Gas,yes,2010,207,front
Chrysler,6900,sedan,180,2,Gas,yes,2002,PT Cruiser,front
Peugeot,6900,van,162,1.6,Diesel,yes,2008,Partner груз.,front
Nissan,6900,hatch,140,1.6,Petrol,yes,2007,TIIDA,front
Mitsubishi,6900,sedan,118,1.6,Petrol,yes,2007,Lancer,front
Volkswagen,6900,sedan,256,1.8,Petrol,yes,2002,Passat B5,front
Ford,6900,hatch,139,1.4,Petrol,yes,2011,Fusion,front
Ford,6900,vagon,150,1.4,Gas,yes,2008,Fusion,front
Kia,6900,sedan,92,1.6,Petrol,yes,2007,Cerato,front
Ford,6900,van,74,1.8,Diesel,yes,2011,Transit Connect груз.,front
Ford,6900,van,215,2,Diesel,yes,2005,Transit пасс.,front
Chevrolet,6900,sedan,90,1.8,Gas,yes,2006,Lacetti,front
Nissan,6900,vagon,130,1.4,Gas,yes,2008,Note,front
Audi,6900,sedan,360,2.5,Diesel,yes,1997,A6,front
Hyundai,6900,hatch,63,1.4,Petrol,yes,2008,Getz,front
Toyota,6900,hatch,92,1.3,Petrol,yes,2006,Yaris,front
Chevrolet,6900,sedan,118,1.8,Petrol,yes,2008,Lacetti,front
Mitsubishi,6900,sedan,190,1.6,Gas,yes,2007,Lancer,front
Peugeot,6900,van,247,1.6,Diesel,yes,2007,Expert пасс.,front
Citroen,6900,van,202,1.6,Diesel,yes,2010,Jumpy груз.,front
Chevrolet,6900,sedan,155,1.8,Gas,yes,2008,Lacetti,front
Volkswagen,6900,hatch,113,1.4,Petrol,yes,2003,Polo,front
Fiat,6900,vagon,154,1.3,Diesel,yes,2009,Doblo пасс.,front
Volkswagen,6900,sedan,300,1.8,Petrol,yes,1998,Passat B5,front
Mitsubishi,6900,sedan,122,1.6,Petrol,yes,2008,Lancer,front
Mercedes-Benz,6900,van,200,2.3,Diesel,yes,1999,Vito пасс.,front
Hyundai,6900,sedan,86,1.4,Gas,yes,2009,Accent,front
Opel,6900,sedan,156,2.2,Petrol,yes,2004,Vectra C,front
Renault,6900,hatch,47,1.4,Petrol,yes,2012,Sandero,front
Peugeot,6900,van,370,2.2,Diesel,yes,2004,Boxer пасс.,front
Dacia,6900,vagon,83,1.6,Gas,yes,2009,Logan,front
Toyota,6900,hatch,109,1.3,Gas,yes,2007,Yaris,front
ZAZ,6900,sedan,52,1.5,Gas,yes,2013,Vida,front
Suzuki,6900,hatch,142,1.3,Petrol,yes,2007,Swift,front
Skoda,6900,hatch,92,1.4,Petrol,yes,2009,Fabia,front
Volkswagen,6900,sedan,320,1.8,Gas,yes,2002,Passat B5,front
Chevrolet,6900,sedan,167,2,Petrol,yes,2008,Epica,front
Kia,6900,sedan,79,1.4,Other,yes,2010,Rio,front
Kia,6900,sedan,115,1.6,Gas,yes,2008,Cerato,front
Volkswagen,6900,sedan,160,1.6,Petrol,yes,2003,Bora,front
Audi,6900,sedan,250,2.4,Gas,yes,1999,A6,front
Mercedes-Benz,6900,other,311,2.2,Diesel,yes,1999,Vito пасс.,front
Peugeot,6928.35,hatch,68,1,Petrol,yes,2012,107,front
Skoda,6950,vagon,138,1.2,Gas,yes,2009,Fabia,front
Chevrolet,6950,sedan,32,1.6,Petrol,yes,2008,Aveo,front
Mercedes-Benz,6950,other,190,2.2,Diesel,yes,1999,Vito пасс.,front
Chevrolet,6950,sedan,88,1.5,Gas,yes,2011,Aveo,front
Opel,6950,sedan,53,1.4,Petrol,yes,2006,Astra G,front
Opel,6950,hatch,190,1.6,Gas,yes,2005,Astra H,front
Toyota,6950,sedan,192,2,Petrol,yes,2003,Avensis,front
Renault,6950,van,310,2.5,Diesel,yes,2005,Master пасс.,front
Volkswagen,6950,sedan,132,1.6,Other,yes,2004,Bora,front
Nissan,6990,hatch,120,1,Petrol,yes,2011,Micra,front
Renault,6999,van,173,1.5,Diesel,yes,2006,Scenic,front
Nissan,6999,sedan,85,1.6,Petrol,yes,2009,Almera,front
Opel,6999,van,344,1.7,Diesel,yes,2008,Combo пасс.,front
Chevrolet,6999,sedan,132,2,Gas,yes,2007,Epica,front
Kia,6999,hatch,124,1.4,Petrol,yes,2008,Rio,front
Hyundai,6999,sedan,95,1.4,Gas,yes,2009,Accent,front
Mitsubishi,6999,sedan,113,1.5,Petrol,yes,2007,Lancer X,front
Nissan,6999,sedan,230,3,Petrol,yes,2004,Maxima,front
Volkswagen,6999,hatch,195,1.4,Diesel,yes,2004,Golf V,front
Ford,6999,hatch,91,1.4,Petrol,yes,2007,Fusion,front
Mercedes-Benz,6999,sedan,330,2,Petrol,yes,1997,200,front
Opel,6999,sedan,158,2.2,Petrol,yes,2004,Vectra C,front
Mazda,6999,sedan,195,2,Gas,yes,2005,6,front
Volkswagen,6999,sedan,248,1.8,Petrol,yes,2002,Passat B5,front
Hyundai,6999,sedan,103,1.5,Diesel,yes,2008,Accent,front
Skoda,6999,hatch,60,1.2,Petrol,yes,2011,Fabia,front
Renault,6999,van,222,1.5,Diesel,yes,2009,Kangoo пасс.,front
Renault,6999,sedan,65,1.4,Petrol,yes,2012,Symbol,front
Chevrolet,6999,hatch,113,1.8,Other,yes,2007,Lacetti,front
Hyundai,6999,sedan,71,1.4,Other,yes,2008,Accent,front
Honda,6999,sedan,320,1.8,Petrol,yes,2007,Civic,front
Suzuki,6999,hatch,92,1.3,Petrol,yes,2007,Swift,front
Chevrolet,6999,sedan,132,1.6,Gas,yes,2007,Aveo,front
Fiat,6999,van,156,1.6,Diesel,yes,2011,Doblo груз.,front
Mercedes-Benz,7000,van,197,2.2,Diesel,yes,2002,Vito пасс.,front
Volkswagen,7000,van,345,1.9,Diesel,yes,2006,T5 (Transporter) груз,front
Geely,7000,hatch,100,1.8,Gas,yes,2011,Emgrand 7 (EC7),front
Skoda,7000,sedan,160,1.8,Gas,yes,2003,Octavia Tour,front
Renault,7000,vagon,231,1.6,Petrol,yes,2008,Scenic,front
Hyundai,7000,sedan,100,1.6,Petrol,yes,2008,Accent,front
Mitsubishi,7000,sedan,133,1.6,Petrol,yes,2008,Lancer,front
Seat,7000,hatch,105,2,Diesel,yes,2006,Leon,front
Hyundai,7000,hatch,84,1.6,Petrol,yes,2008,Getz,front
Skoda,7000,hatch,300,1.6,Petrol,yes,2007,Octavia Tour,front
Peugeot,7000,vagon,191,1.8,Gas,yes,2006,407,front
Chevrolet,7000,sedan,80,1.8,Petrol,yes,2008,Lacetti,front
Audi,7000,vagon,320,1.9,Diesel,yes,1996,A4,front
Renault,7000,sedan,110,1.4,Petrol,yes,2012,Symbol,front
Citroen,7000,hatch,127,NA,Gas,yes,2005,C4,front
Audi,7000,other,126,2.6,Petrol,yes,1998,80,front
Fiat,7000,van,118,1.6,Gas,yes,2007,Doblo пасс.,front
Hyundai,7000,sedan,115,1.5,Diesel,yes,2009,Accent,front
ZAZ,7000,sedan,30,1.5,Petrol,yes,2013,Vida,front
Ford,7000,van,163,1.8,Diesel,yes,2007,Transit Connect пасс.,front
Renault,7000,vagon,280,1.5,Diesel,yes,2005,Megane,front
Kia,7000,sedan,156,1.6,Diesel,yes,2008,Cerato,front
Ford,7000,van,156,1.8,Diesel,yes,2006,Transit Connect пасс.,front
Nissan,7000,sedan,160,1.6,Petrol,yes,2007,Almera,front
Saab,7000,sedan,210,2.3,Petrol,yes,2000,09-May,front
Mitsubishi,7000,sedan,99,1.6,Petrol,yes,2005,Lancer,front
Ford,7000,van,137,1.8,Diesel,yes,2011,Transit Connect груз.,front
Mercedes-Benz,7000,other,260,2.2,Diesel,yes,2000,Vito пасс.,front
Toyota,7000,crossover,150,2,Petrol,yes,2000,Rav 4,front
Hyundai,7000,sedan,113,1.5,Diesel,yes,2008,Accent,front
Volkswagen,7000,van,350,1,Other,yes,2004,T5 (Transporter) груз,front
Toyota,7000,other,220,1.8,Petrol,yes,2001,Celica,front
Renault,7000,van,210,1.5,Diesel,yes,2005,Kangoo пасс.,front
Mitsubishi,7000,sedan,180,1.6,Gas,yes,2004,Lancer,front
Opel,7000,vagon,115,1.7,Diesel,yes,2009,Astra G,front
Chevrolet,7000,sedan,123,2,Petrol,yes,2008,Epica,front
Skoda,7000,hatch,77,1.4,Petrol,yes,2007,Roomster,front
Volkswagen,7000,van,250,2,Diesel,yes,2004,Caddy пасс.,front
Mazda,7000,sedan,170,2,Petrol,yes,2005,3,front
Mitsubishi,7000,sedan,158,1.6,Petrol,yes,2007,Lancer,front
Fiat,7000,vagon,112,1.4,Other,yes,2007,Doblo Panorama,front
Nissan,7000,hatch,96,1.2,Gas,yes,2006,Micra,front
Fiat,7000,van,127,1.3,Diesel,yes,2013,Doblo груз.,front
Skoda,7000,hatch,89,1.4,Petrol,yes,2010,Fabia,front
Chevrolet,7000,sedan,110,1.8,Petrol,yes,2008,Lacetti,front
Chevrolet,7000,sedan,129,1.8,Petrol,yes,2007,Lacetti,front
Skoda,7000,hatch,100,1.4,Petrol,yes,2012,Fabia,front
Ford,7002.45,hatch,113,1.4,Petrol,yes,2011,Fusion,front
VAZ,7035.795,sedan,0,1.6,Petrol,yes,2016,2190 Гранта,front
ZAZ,7039.5,hatch,1,1.5,Petrol,yes,2015,Lanos,front
ZAZ,7039.5,sedan,9,1.5,Gas,yes,2015,Lanos,front
Ford,7099,sedan,182,2,Petrol,yes,2006,Mondeo,front
Chevrolet,7100,sedan,125,2,Gas,yes,2007,Epica,front
Hyundai,7100,hatch,88,1.4,Petrol,yes,2008,Getz,front
Renault,7100,van,135,1.5,Diesel,yes,2013,Kangoo груз.,front
Skoda,7100,sedan,157,1.6,Petrol,yes,2006,Octavia Tour,front
Renault,7100,van,208,1.5,Diesel,yes,2008,Kangoo пасс.,front
Fiat,7100,other,103,1.3,Diesel,yes,2007,Doblo пасс.,front
Seat,7100,hatch,109,2,Petrol,yes,2008,Ibiza,front
Renault,7100,hatch,127,2,Gas,yes,2006,Laguna,front
Chevrolet,7100,sedan,93,1.8,Petrol,yes,2009,Lacetti,front
Peugeot,7100,van,205,1.6,Diesel,yes,2012,Partner груз.,front
Peugeot,7100,hatch,184,1.4,Petrol,yes,2007,307,front
Opel,7100,hatch,201,1.6,Gas,yes,2005,Astra H,front
Peugeot,7100,van,170,1.6,Diesel,yes,2011,Partner груз.,front
Fiat,7100,other,105,1.3,Diesel,yes,2007,Doblo пасс.,front
Skoda,7100,vagon,145,1.4,Petrol,yes,2007,Fabia,front
Renault,7100,van,171,1.5,Diesel,yes,2013,Kangoo груз.,front
Citroen,7100,hatch,145,1.6,Diesel,yes,2007,C4,front
Ford,7100,hatch,70,1.6,Petrol,yes,2006,Focus,front
Mazda,7150,sedan,167,1.6,Petrol,yes,2006,3,front
Kia,7150,hatch,920,1.4,Petrol,yes,2008,Ceed,front
Hyundai,7150,sedan,60,1.4,Petrol,yes,2010,Accent,front
Renault,7150,van,118,1.5,Diesel,yes,2008,Kangoo пасс.,front
Renault,7150,vagon,1,1.5,Diesel,yes,2005,Megane,front
Nissan,7150,van,117,1.5,Diesel,yes,2011,NV,front
Renault,7150,van,142,1.5,Diesel,yes,2012,Kangoo груз.,front
Volkswagen,7170,van,176,2,Diesel,yes,2005,Caddy пасс.,front
Renault,7199,sedan,104,1.5,Diesel,yes,2010,Symbol,front
Mitsubishi,7200,sedan,83,1.6,Other,yes,2007,Lancer,front
Ford,7200,hatch,114,1.4,Gas,yes,2009,Focus,front
Ford,7200,hatch,163,1.6,Petrol,yes,2005,C-Max,front
Skoda,7200,sedan,242,1.6,Petrol,yes,2007,Octavia Tour,front
Renault,7200,van,73,1.5,Diesel,yes,2012,Kangoo груз.,front
Volkswagen,7200,van,270,1.9,Diesel,yes,2008,T5 (Transporter) груз,front
Fiat,7200,vagon,107,1.3,Diesel,yes,2008,Doblo пасс.,front
Skoda,7200,hatch,172,1.6,Petrol,yes,2006,Octavia Tour,front
Mercedes-Benz,7200,van,285,2.2,Diesel,yes,2001,Vito пасс.,front
Mitsubishi,7200,sedan,102,1.6,Petrol,yes,2007,Lancer,front
Renault,7200,van,285,1.9,Diesel,yes,2002,Trafic пасс.,front
Volkswagen,7200,other,177,1.9,Diesel,yes,2010,Caddy груз.,front
Volkswagen,7200,hatch,127,1.39,Petrol,yes,2007,Polo,front
Mazda,7200,sedan,127,1.6,Other,yes,2005,3,front
Citroen,7200,van,185,1.6,Diesel,yes,2012,Berlingo груз.,front
Fiat,7200,other,117,1.3,Diesel,yes,2011,Doblo груз.,front
Opel,7200,sedan,189,3.2,Petrol,yes,2005,Vectra C,front
Fiat,7200,other,135,1.3,Diesel,yes,2009,Doblo пасс.,front
Mitsubishi,7200,sedan,178,1.6,Petrol,yes,2007,Lancer,front
Fiat,7200,van,170,1.3,Diesel,yes,2007,Doblo пасс.,front
Hyundai,7200,van,125,1.5,Diesel,yes,2007,Matrix,front
Mazda,7200,sedan,152,1.6,Petrol,yes,2007,3,front
Audi,7200,sedan,250,2.4,Gas,yes,1998,A6,front
Opel,7200,sedan,240,2.2,Other,yes,2004,Vectra C,front
Peugeot,7200,sedan,187,2,Gas,yes,2004,407,front
Skoda,7200,sedan,234,2,Gas,yes,2006,Octavia Tour,front
Renault,7200,vagon,224,1.5,Diesel,yes,2004,Megane,front
Renault,7200,sedan,69,1.4,Petrol,yes,2012,Symbol,front
Opel,7200,hatch,160,1.6,Petrol,yes,2005,Astra H,front
Dodge,7200,van,450,2.5,Diesel,yes,2003,Ram Van,front
Renault,7200,van,101,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,7200,van,146,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,7200,van,123,1.5,Diesel,yes,2012,Kangoo груз.,front
Skoda,7200,hatch,80,1.2,Petrol,yes,2013,Fabia,front
Renault,7200,van,1,1.5,Diesel,yes,2012,Kangoo груз.,front
Nissan,7200,sedan,116,1.6,Gas,yes,2010,Almera,front
Peugeot,7250,hatch,153,2,Gas,yes,2005,307,front
Opel,7290,sedan,209,2.2,Petrol,yes,2004,Vectra C,front
Renault,7299,sedan,160,2,Petrol,yes,2007,Megane,front
Volkswagen,7300,van,240,1.9,Diesel,yes,2005,Caddy пасс.,front
Ford,7300,hatch,131,1.4,Petrol,yes,2010,Focus,front
Mitsubishi,7300,sedan,121,1.6,Gas,yes,2008,Lancer,front
Renault,7300,van,186,1.5,Diesel,yes,2010,Kangoo пасс.,front
Mercedes-Benz,7300,van,207,2.2,Diesel,yes,2003,Vito пасс.,front
Volkswagen,7300,van,214,1.9,Diesel,yes,2001,T4 (Transporter) пасс.,front
Suzuki,7300,hatch,84,1.3,Petrol,yes,2008,Swift,front
Peugeot,7300,hatch,86,1.4,Petrol,yes,2011,207,front
Mitsubishi,7300,sedan,137,1.6,Gas,yes,2006,Lancer,front
Mercedes-Benz,7300,van,245,2.2,Diesel,yes,2002,Vito пасс.,front
Ford,7300,other,130,1.8,Diesel,yes,2011,Transit Connect груз.,front
Kia,7300,sedan,73,1.6,Petrol,yes,2008,Cerato,front
Opel,7300,sedan,145,2.2,Petrol,yes,2003,Vectra C,front
Ford,7300,other,177,NA,Diesel,yes,2006,Transit Connect пасс.,front
Skoda,7300,hatch,230,1.8,Petrol,yes,2001,Octavia,front
Ford,7300,sedan,146,1.6,Gas,yes,2006,Focus,front
Mitsubishi,7300,sedan,112,1.6,Petrol,yes,2008,Lancer,front
Volkswagen,7300,hatch,117,1.4,Petrol,yes,2007,Polo,front
Skoda,7300,sedan,167,1.6,Petrol,yes,2007,Octavia Tour,front
Skoda,7300,sedan,263,1.8,Gas,yes,2004,Superb,front
Dodge,7300,sedan,110,2,Petrol,yes,2008,Avenger,front
Skoda,7300,hatch,200,2,Petrol,yes,2007,Octavia A5,front
Renault,7300,vagon,162,1.5,Diesel,yes,2006,Megane,front
Opel,7300,hatch,116,1.4,Gas,yes,2007,Astra H,front
Mitsubishi,7300,sedan,145,1.6,Petrol,yes,2008,Lancer,front
Peugeot,7300,sedan,215,2.2,Gas,yes,2003,607,front
Geely,7300,sedan,3,1.5,Petrol,yes,2015,GC6,front
Peugeot,7300,vagon,233,1.6,Diesel,yes,2007,307,front
Opel,7300,sedan,221,1.8,Gas,yes,2005,Vectra C,front
Nissan,7300,other,280,1.9,Diesel,yes,2005,Primastar пасс.,front
Volkswagen,7300,van,142,2,Diesel,yes,2006,Caddy пасс.,front
Peugeot,7300,hatch,98,1,Petrol,yes,2012,107,front
Renault,7300,vagon,200,1.5,Diesel,yes,2008,Megane,front
Mercedes-Benz,7300,hatch,176,1.4,Petrol,yes,2004,A 140,front
Renault,7300,van,200,1.5,Diesel,yes,2007,Megane,front
Volkswagen,7300,sedan,125,1.6,Petrol,yes,2005,Golf Plus,front
Chevrolet,7300,sedan,75,1.6,Gas,yes,2012,Lacetti,front
Chevrolet,7300,sedan,120,1.8,Petrol,yes,2008,Lacetti,front
Skoda,7300,hatch,131,1.4,Petrol,yes,2011,Fabia,front
Renault,7300,van,125,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,7300,van,154,1.5,Diesel,yes,2012,Kangoo груз.,front
Fiat,7300,van,110,1.9,Diesel,yes,2008,Doblo пасс.,front
Geely,7350,sedan,37,1.5,Petrol,yes,2014,Emgrand 7 (EC7),front
Seat,7350,hatch,205,NA,Gas,yes,2005,Leon,front
Opel,7350,hatch,188,1.3,Diesel,yes,2005,Astra H,front
Peugeot,7350,sedan,205,2.2,Gas,yes,2004,407,front
Volkswagen,7350,hatch,180,1.4,Petrol,yes,2003,Golf IV,front
Nissan,7400,sedan,142,1.6,Gas,yes,2010,Almera,front
Renault,7400,van,181,2,Diesel,yes,2007,Trafic груз.,front
Renault,7400,vagon,242,1.5,Diesel,yes,2007,Megane,front
Opel,7400,vagon,230,1.3,Diesel,yes,2006,Astra H,front
Opel,7400,sedan,182,1.8,Petrol,yes,2007,Vectra C,front
Volkswagen,7400,van,168,1.9,Diesel,yes,2005,Caddy пасс.,front
Volkswagen,7400,sedan,178,1.8,Gas,yes,2001,Passat B5,front
Volkswagen,7400,van,380,2.5,Diesel,yes,2000,T4 (Transporter) пасс.,front
Mitsubishi,7400,sedan,189,1.6,Petrol,yes,2006,Lancer,front
Nissan,7400,hatch,102,1.6,Petrol,yes,2006,Note,front
Fiat,7400,vagon,168,1.4,Petrol,yes,2006,Doblo пасс.,front
Opel,7400,sedan,250,2.2,Diesel,yes,2005,Vectra C,front
Hyundai,7400,hatch,112,1.4,Other,yes,2008,i30,front
Peugeot,7400,hatch,145,2,Gas,yes,2006,307,front
Renault,7400,vagon,200,1.5,Diesel,yes,2007,Megane,front
Peugeot,7400,sedan,84,2,Petrol,yes,2006,407,front
Renault,7400,van,120,1.5,Diesel,yes,2012,Kangoo груз.,front
Renault,7400,van,156,1.5,Diesel,yes,2012,Kangoo груз.,front
Hyundai,7400,hatch,59,1.4,Petrol,yes,2008,Getz,front
Mitsubishi,7400,sedan,148,1.6,Petrol,yes,2008,Lancer,front
Renault,7440,other,148,1.5,Diesel,yes,2012,Kangoo груз.,front
Citroen,7450,other,102,1.6,Diesel,yes,2011,Berlingo груз.,front
Skoda,7450,vagon,150,1.4,Petrol,yes,2010,Fabia,front
Renault,7450,other,208,1.9,Other,yes,2004,Trafic пасс.,front
Skoda,7450,vagon,118,1.4,Petrol,yes,2008,Fabia,front
Renault,7450,hatch,68,1.2,Petrol,yes,2009,Modus,front
Renault,7450,other,190,NA,Diesel,yes,2004,Grand Scenic,front
Renault,7499,van,123,1.5,Diesel,yes,2009,Kangoo пасс.,front
Ford,7499,van,209,1.8,Diesel,yes,2009,Transit Connect пасс.,front
Kia,7499,sedan,193,2,Petrol,yes,2007,Magentis,front
Honda,7499,other,287,3,Petrol,yes,2002,Accord,front
Chevrolet,7499,sedan,107,2.5,Petrol,yes,2007,Epica,front
Opel,7500,sedan,107,1.4,Petrol,yes,2007,Astra G,front
Suzuki,7500,hatch,97,1.3,Petrol,yes,2006,Swift,front
Renault,7500,van,43,1.5,Diesel,yes,2013,Kangoo груз.,front
Volkswagen,7500,van,280,1.6,Diesel,yes,2011,Caddy груз.,front
Volkswagen,7500,sedan,240,1.8,Petrol,yes,2002,Passat B5,front
Ford,7500,other,157,1.8,Diesel,yes,2008,Transit Connect пасс.,front
Fiat,7500,van,168,1.3,Diesel,yes,2011,Doblo груз.,front
Hyundai,7500,sedan,100,1.4,Petrol,yes,2007,Accent,front
Hyundai,7500,sedan,104,1.6,Petrol,yes,2010,Elantra,front
Honda,7500,other,165,2.4,Petrol,yes,2005,Accord,front
Volkswagen,7500,van,180,2.5,Diesel,yes,2004,T5 (Transporter) груз,front
Audi,7500,vagon,240,2,Petrol,yes,2002,A4,front
Peugeot,7500,hatch,530,1,Petrol,yes,2012,107,front
Volkswagen,7500,van,317,1.9,Diesel,yes,2008,T5 (Transporter) груз,front
Mitsubishi,7500,sedan,94,1.6,Petrol,yes,2007,Lancer,front
Renault,7500,other,440,2,Diesel,yes,2008,Trafic груз.,front
Skoda,7500,hatch,90,1.4,Petrol,yes,2011,Fabia,front
Mitsubishi,7500,sedan,140,1.5,Petrol,yes,2007,Lancer X,front
Ford,7500,hatch,138,1.4,Petrol,yes,2008,Focus,front
Mercedes-Benz,7500,sedan,350,2.2,Diesel,yes,2003,Sprinter 208 пасс.,front
Skoda,7500,sedan,105,1.6,Diesel,no,2012,Octavia A5,front
Skoda,7500,sedan,175,1.6,Petrol,yes,2006,Octavia Tour,front
Kia,7500,hatch,9,1.4,Petrol,yes,2008,Rio,front
Volkswagen,7500,other,360,2.5,Diesel,yes,2001,T4 (Transporter) пасс.,front
Fiat,7500,other,185,2.3,Diesel,yes,2007,Ducato груз.,front
MINI,7500,sedan,101,1.6,Petrol,yes,2005,Cooper,front
Nissan,7500,hatch,115,1.6,Petrol,yes,2008,Note,front
Renault,7500,van,200,2.2,Diesel,yes,2002,Espace,front
Kia,7500,hatch,63,1.4,Petrol,yes,2010,Rio,front
Mitsubishi,7500,hatch,138,1.3,Petrol,yes,2008,Colt,front
Renault,7500,other,160,2,Gas,yes,2006,Scenic,front
Nissan,7500,sedan,200,2,Petrol,yes,2003,Primera,front
Hyundai,7500,hatch,60,1.1,Petrol,yes,2011,i10,front
Peugeot,7500,hatch,112,1.4,Gas,yes,2010,207,front
Toyota,7500,hatch,74,1.3,Petrol,yes,2008,Yaris,front
Renault,7500,vagon,168,1.5,Diesel,yes,2005,Grand Scenic,front
Hyundai,7500,sedan,150,3.3,Gas,yes,2006,Sonata,front
Hyundai,7500,hatch,150,1.25,Petrol,yes,2011,i20,front
Nissan,7500,sedan,160,1.6,Petrol,yes,2006,Primera,front
Mitsubishi,7500,sedan,79,1.6,Gas,yes,2008,Lancer,front
Volkswagen,7500,sedan,280,1.8,Other,yes,2005,Passat B5,front
Toyota,7500,vagon,196,1.59,Petrol,yes,2003,Corolla Verso,front
Mazda,7500,sedan,240,2,Petrol,yes,2005,6,front
Volkswagen,7500,van,230,1.9,Diesel,yes,2006,Caddy пасс.,front
Nissan,7500,sedan,181,1.8,Petrol,yes,2007,Primera,front
